variant,n_features,rmse_return,r2_return,r2_price,mape_price_pct,directional_acc_h7,skill_vs_naive_pct
price_only,8,0.014825062552632166,-0.0038084101397544146,0.9350159448208285,1.1374745487939701,0.6771300448430493,3.7657836707640113
sentiment_only,7,0.015760085545388203,-0.13442260026931763,0.926341455092575,1.1920368991641324,0.5874439461883408,-2.3037492326042797
price_plus_sentiment,15,0.014947168265320597,-0.020411979407072067,0.933996579962183,1.1446577442566401,0.7354260089686099,2.9731564876963934
